date,centre_id,nb_colis_entree,nb_colis_sortie,volume_moyen,temperature_max,temperature_min,precipitation,windspeed_max,is_holiday,day_of_week,month,day_of_month,is_weekend
2024-05-28,2,1056,1004,2.82,16.8,10.1,2.0,23.2,0,1,5,28,0
2024-05-29,2,960,866,2.57,17.4,13.9,17.6,23.8,0,2,5,29,0
2024-05-30,2,1089,1008,2.16,16.5,11.9,6.0,24.3,0,3,5,30,0
2024-05-31,2,1059,969,3.42,17.4,10.8,3.6,23.4,0,4,5,31,0
2024-06-01,2,702,640,2.32,15.0,12.1,2.4,22.7,0,5,6,1,1
2024-06-02,2,643,569,2.28,17.4,12.4,0.0,19.9,0,6,6,2,1
2024-06-03,2,1016,878,1.28,19.9,7.9,0.0,10.8,0,0,6,3,0
2024-06-04,2,891,805,1.8,22.0,11.9,1.3,19.5,0,1,6,4,0
2024-06-05,2,926,854,1.43,18.6,12.8,0.4,16.9,0,2,6,5,0
2024-06-06,2,947,831,2.77,19.7,8.5,0.0,14.5,0,3,6,6,0
2024-06-07,2,1028,956,2.07,20.5,8.4,0.0,10.1,0,4,6,7,0
2024-06-08,2,675,595,1.76,21.2,8.4,0.0,19.4,0,5,6,8,1
2024-06-09,2,705,635,2.33,20.3,8.9,0.0,19.8,0,6,6,9,1
2024-06-10,2,1051,924,1.94,16.6,9.7,3.0,26.0,0,0,6,10,0
2024-06-11,2,1036,962,2.07,16.9,6.8,0.4,16.7,0,1,6,11,0
2024-06-12,2,1017,896,1.69,17.3,6.6,3.0,14.0,0,2,6,12,0
2024-06-13,2,939,808,1.63,19.5,8.8,0.7,20.8,0,3,6,13,0
2024-06-14,2,984,886,2.34,21.3,13.1,3.5,26.8,0,4,6,14,0
2024-06-15,2,729,658,2.65,17.5,11.3,1.7,29.8,0,5,6,15,1
2024-06-16,2,643,594,1.57,19.7,13.0,4.9,25.1,0,6,6,16,1
2024-06-17,2,990,923,2.31,21.8,13.8,7.7,13.7,0,0,6,17,0
2024-06-18,2,1025,887,2.59,22.2,14.8,21.4,13.9,0,1,6,18,0
2024-06-19,2,905,820,1.98,21.3,14.7,1.8,23.3,0,2,6,19,0
2024-06-20,2,883,821,1.37,22.2,14.8,1.8,15.8,0,3,6,20,0
2024-06-21,2,976,895,1.98,21.9,15.7,18.6,13.3,0,4,6,21,0
2024-06-22,2,641,581,1.38,19.7,13.8,3.7,24.3,0,5,6,22,1
2024-06-23,2,670,600,2.25,23.8,10.6,0.0,19.5,0,6,6,23,1
2024-06-24,2,1046,944,2.02,26.0,13.0,0.0,11.2,0,0,6,24,0
2024-06-25,2,1095,1018,1.33,27.7,16.0,0.0,12.3,0,1,6,25,0
2024-06-26,2,943,861,1.11,29.5,17.1,0.0,14.0,0,2,6,26,0
2024-06-27,2,1010,909,1.36,28.6,18.2,0.2,18.3,0,3,6,27,0
2024-06-28,2,1000,913,1.37,22.0,14.4,0.0,13.5,0,4,6,28,0
2024-06-29,2,660,617,1.65,22.6,12.7,31.8,18.3,0,5,6,29,1
2024-06-30,2,670,623,1.21,22.2,14.3,4.2,18.3,0,6,6,30,1
2024-07-01,2,1007,887,2.73,20.0,15.2,1.4,17.6,0,0,7,1,0
2024-07-02,2,999,906,1.94,20.0,13.7,1.2,16.5,0,1,7,2,0
2024-07-03,2,837,769,1.8,20.4,11.8,0.2,20.4,0,2,7,3,0
2024-07-04,2,1103,996,1.57,21.4,15.4,0.4,22.8,0,3,7,4,0
2024-07-05,2,953,834,2.24,23.8,12.1,0.1,18.6,0,4,7,5,0
2024-07-06,2,699,643,2.25,20.7,14.6,0.1,27.9,0,5,7,6,1
2024-07-07,2,624,573,1.13,20.8,10.4,0.1,21.1,0,6,7,7,1
2024-07-08,2,981,857,2.8,22.3,10.8,0.0,12.8,0,0,7,8,0
2024-07-09,2,930,843,1.98,27.6,16.0,2.6,14.3,0,1,7,9,0
2024-07-10,2,915,788,1.64,25.4,17.3,0.5,19.6,0,2,7,10,0
2024-07-11,2,1037,873,1.2,23.9,14.9,0.3,15.5,0,3,7,11,0
2024-07-12,2,951,846,1.88,19.3,14.0,12.4,17.4,0,4,7,12,0
2024-07-13,2,673,605,1.87,21.0,13.3,3.2,9.9,0,5,7,13,1
2024-07-14,2,730,652,2.25,22.6,12.2,0.1,9.0,1,6,7,14,1
2024-07-15,2,1018,943,1.31,27.0,13.0,1.1,23.4,0,0,7,15,0
2024-07-16,2,1021,897,2.53,22.7,15.7,0.8,28.0,0,1,7,16,0
2024-07-17,2,995,867,1.86,24.5,13.3,0.0,10.0,0,2,7,17,0
2024-07-18,2,934,837,2.19,29.0,14.8,0.0,8.5,0,3,7,18,0
2024-07-19,2,949,863,1.61,31.9,17.9,0.2,8.4,0,4,7,19,0
2024-07-20,2,675,604,2.42,30.3,18.7,8.8,12.7,0,5,7,20,1
2024-07-21,2,713,625,2.17,25.3,18.7,6.4,19.7,0,6,7,21,1
2024-07-22,2,1044,954,2.11,24.5,14.5,0.0,17.4,0,0,7,22,0
2024-07-23,2,1017,915,1.91,23.8,17.3,1.9,24.5,0,1,7,23,0
2024-07-24,2,888,782,2.27,24.5,13.9,0.0,7.7,0,2,7,24,0
2024-07-25,2,918,808,2.44,28.0,15.6,0.0,13.3,0,3,7,25,0
2024-07-26,2,942,897,2.1,23.6,19.1,4.9,10.6,0,4,7,26,0
2024-07-27,2,685,623,2.52,19.8,16.7,8.0,10.1,0,5,7,27,1
2024-07-28,2,686,608,2.07,24.5,11.3,0.0,14.5,0,6,7,28,1
2024-07-29,2,963,871,1.48,29.2,14.5,0.0,12.9,0,0,7,29,0
2024-07-30,2,968,846,1.58,33.6,19.6,0.0,9.4,0,1,7,30,0
2024-07-31,2,1000,914,1.41,31.2,21.5,7.1,17.6,0,2,7,31,0
2024-08-01,2,1005,908,2.3,28.7,20.3,29.4,13.7,0,3,8,1,0
2024-08-02,2,1024,914,2.71,27.2,18.6,2.7,19.4,0,4,8,2,0
2024-08-03,2,621,550,2.83,24.2,15.1,0.6,14.8,0,5,8,3,1
2024-08-04,2,715,655,1.16,23.5,16.2,0.0,14.3,0,6,8,4,1
2024-08-05,2,1009,942,2.45,27.5,13.4,0.0,7.6,0,0,8,5,0
2024-08-06,2,982,862,2.22,28.3,15.6,0.0,15.6,0,1,8,6,0
2024-08-07,2,973,840,2.67,23.4,16.5,2.8,13.7,0,2,8,7,0
2024-08-08,2,943,801,1.15,27.2,16.8,0.1,15.2,0,3,8,8,0
2024-08-09,2,943,866,1.13,25.3,18.1,0.0,18.5,0,4,8,9,0
2024-08-10,2,700,646,1.82,27.7,14.7,0.0,9.4,0,5,8,10,1
2024-08-11,2,653,582,2.35,31.8,17.3,0.0,16.3,0,6,8,11,1
2024-08-12,2,945,800,1.64,35.2,20.8,0.0,15.4,0,0,8,12,0
2024-08-13,2,916,836,1.84,27.5,20.0,1.4,17.8,0,1,8,13,0
2024-08-14,2,901,796,2.08,26.1,19.5,8.9,12.2,0,2,8,14,0
2024-08-15,2,928,829,1.63,26.0,18.3,0.7,13.0,1,3,8,15,0
2024-08-16,2,953,864,1.87,25.5,16.9,0.1,17.9,0,4,8,16,0
2024-08-17,2,675,608,1.97,22.3,17.9,37.7,15.5,0,5,8,17,1
2024-08-18,2,695,641,1.36,22.0,14.0,6.4,20.2,0,6,8,18,1
2024-08-19,2,1039,929,2.07,22.2,10.7,0.0,9.2,0,0,8,19,0
2024-08-20,2,883,755,1.6,23.8,14.1,16.2,21.6,0,1,8,20,0
2024-08-21,2,978,863,1.37,21.0,12.0,0.0,15.3,0,2,8,21,0
2024-08-22,2,954,834,1.69,24.5,11.9,0.0,17.7,0,3,8,22,0
2024-08-23,2,995,910,2.9,25.0,15.7,0.1,28.3,0,4,8,23,0
2024-08-24,2,638,585,1.18,29.2,16.9,2.9,28.5,0,5,8,24,1
2024-08-25,2,654,578,2.07,21.4,11.7,0.0,17.3,0,6,8,25,1
2024-08-26,2,882,802,2.28,23.4,12.3,0.0,9.5,0,0,8,26,0
2024-08-27,2,975,877,2.19,26.0,12.1,0.0,9.1,0,1,8,27,0
2024-08-28,2,986,905,2.4,30.7,13.0,0.0,15.3,0,2,8,28,0
2024-08-29,2,1004,902,2.82,25.3,16.3,1.1,14.8,0,3,8,29,0
2024-08-30,2,941,842,1.63,21.8,15.2,13.2,15.5,0,4,8,30,0
2024-08-31,2,661,587,1.86,25.6,15.1,0.9,13.2,0,5,8,31,1
2024-09-01,2,729,676,2.44,27.8,18.6,0.2,19.4,0,6,9,1,1
2024-09-02,2,1057,910,2.14,24.5,17.6,0.3,16.3,0,0,9,2,0
2024-09-03,2,1099,995,1.94,22.1,15.9,7.5,14.8,0,1,9,3,0
2024-09-04,2,1079,986,1.9,21.7,15.4,1.6,11.3,0,2,9,4,0
2024-09-05,2,1187,1052,2.81,17.2,14.2,29.2,24.3,0,3,9,5,0
2024-09-06,2,993,895,2.22,22.7,11.3,0.3,11.8,0,4,9,6,0
2024-09-07,2,765,675,1.94,23.5,15.7,6.2,14.5,0,5,9,7,1
2024-09-08,2,731,664,2.3,20.6,12.8,5.7,23.9,0,6,9,8,1
2024-09-09,2,1050,932,2.2,20.1,14.8,1.0,27.4,0,0,9,9,0
2024-09-10,2,1064,985,2.53,17.8,11.3,0.1,25.4,0,1,9,10,0
2024-09-11,2,1119,949,1.76,16.4,11.4,4.7,27.0,0,2,9,11,0
2024-09-12,2,1125,995,1.71,15.5,8.1,2.0,22.7,0,3,9,12,0
2024-09-13,2,1038,963,0.8,16.7,7.0,1.9,19.2,0,4,9,13,0
2024-09-14,2,760,665,2.24,16.6,7.0,0.0,10.7,0,5,9,14,1
2024-09-15,2,734,684,2.39,18.5,6.0,0.0,9.0,0,6,9,15,1
2024-09-16,2,1017,951,2.91,19.2,9.9,0.4,18.1,0,0,9,16,0
2024-09-17,2,1075,964,2.15,20.9,11.7,0.0,26.0,0,1,9,17,0
2024-09-18,2,1048,930,2.39,23.6,13.4,0.5,27.9,0,2,9,18,0
2024-09-19,2,1103,1003,0.74,24.9,15.0,0.0,22.4,0,3,9,19,0
2024-09-20,2,1176,1047,1.61,20.9,12.7,4.6,16.5,0,4,9,20,0
2024-09-21,2,746,640,1.88,23.3,13.1,0.5,17.6,0,5,9,21,1
2024-09-22,2,753,681,1.78,20.6,15.5,13.9,14.2,0,6,9,22,1
2024-09-23,2,1119,1004,2.26,19.4,13.1,8.8,19.3,0,0,9,23,0
2024-09-24,2,1077,938,0.91,18.2,12.7,1.4,27.1,0,1,9,24,0
2024-09-25,2,1128,1059,1.62,17.3,12.7,16.0,25.8,0,2,9,25,0
2024-09-26,2,1043,934,2.52,18.6,14.2,11.5,30.6,0,3,9,26,0
2024-09-27,2,1035,960,2.22,15.9,11.8,1.5,30.2,0,4,9,27,0
2024-09-28,2,762,679,1.9,13.8,7.3,0.7,17.4,0,5,9,28,1
2024-09-29,2,738,657,1.76,14.9,4.7,0.0,23.2,0,6,9,29,1
2024-09-30,2,1067,979,2.58,18.1,11.6,0.4,34.0,0,0,9,30,0
2024-10-01,2,1087,972,1.27,17.4,11.5,0.1,19.6,0,1,10,1,0
2024-10-02,2,1178,1050,2.03,16.5,11.5,1.6,22.0,0,2,10,2,0
2024-10-03,2,1065,983,2.04,14.2,9.1,0.1,20.6,0,3,10,3,0
2024-10-04,2,1044,944,2.48,15.3,5.2,0.0,11.4,0,4,10,4,0
2024-10-05,2,764,687,2.08,16.4,4.7,0.0,17.5,0,5,10,5,1
2024-10-06,2,738,671,1.15,16.9,9.8,4.2,20.2,0,6,10,6,1
2024-10-07,2,998,920,1.91,17.8,13.8,11.8,21.3,0,0,10,7,0
2024-10-08,2,1061,967,1.75,19.2,13.0,0.5,26.0,0,1,10,8,0
2024-10-09,2,1175,1072,2.56,17.1,13.2,55.7,28.9,0,2,10,9,0
2024-10-10,2,1108,980,1.8,15.4,10.0,1.3,22.2,0,3,10,10,0
2024-10-11,2,1033,950,1.31,13.8,5.9,0.0,9.4,0,4,10,11,0
2024-10-12,2,787,694,2.95,15.8,7.3,1.8,15.3,0,5,10,12,1
2024-10-13,2,734,649,2.24,15.0,8.8,0.0,16.9,0,6,10,13,1
2024-10-14,2,1043,975,2.02,21.5,10.1,0.1,16.7,0,0,10,14,0
2024-10-15,2,1054,941,1.74,20.2,11.0,0.2,18.2,0,1,10,15,0
2024-10-16,2,1043,935,2.25,24.7,15.3,6.0,22.8,0,2,10,16,0
2024-10-17,2,987,883,2.1,18.3,15.5,12.5,17.2,0,3,10,17,0
2024-10-18,2,1105,992,2.63,16.0,13.4,7.7,19.9,0,4,10,18,0
2024-10-19,2,802,717,2.09,16.6,11.1,2.7,22.9,0,5,10,19,1
2024-10-20,2,780,679,1.63,18.5,10.8,0.7,23.8,0,6,10,20,1
2024-10-21,2,1043,957,1.9,21.0,13.0,1.6,28.2,0,0,10,21,0
2024-10-22,2,1092,986,1.65,16.6,9.3,0.0,17.6,0,1,10,22,0
2024-10-23,2,1112,1022,2.1,16.7,7.8,0.0,11.9,0,2,10,23,0
2024-10-24,2,1109,1036,2.2,18.0,6.3,0.0,13.2,0,3,10,24,0
2024-10-25,2,1022,879,1.37,19.6,12.0,2.0,22.0,0,4,10,25,0
2024-10-26,2,727,645,1.57,18.2,12.3,5.1,7.0,0,5,10,26,1
2024-10-27,2,761,676,1.97,16.4,13.1,2.8,10.2,0,6,10,27,1
2024-10-28,2,991,874,2.0,17.6,10.4,0.0,9.7,0,0,10,28,0
2024-10-29,2,1050,919,2.4,14.7,8.1,0.0,10.6,0,1,10,29,0
2024-10-30,2,1006,921,1.99,15.3,10.3,0.0,12.1,0,2,10,30,0
2024-10-31,2,1050,935,2.21,15.9,10.1,0.0,8.1,0,3,10,31,0
2024-11-01,2,1393,1257,1.84,12.0,9.6,0.0,7.6,1,4,11,1,0
2024-11-02,2,954,833,2.41,12.7,9.3,0.7,16.1,0,5,11,2,1
2024-11-03,2,1010,877,1.07,13.0,7.6,0.0,10.3,0,6,11,3,1
2024-11-04,2,1233,1107,2.26,14.5,7.2,0.0,8.8,0,0,11,4,0
2024-11-05,2,1488,1356,2.32,13.2,6.0,0.0,7.9,0,1,11,5,0
2024-11-06,2,1400,1240,1.65,12.3,8.4,0.0,10.8,0,2,11,6,0
2024-11-07,2,1388,1268,2.29,13.7,9.5,0.0,14.7,0,3,11,7,0
2024-11-08,2,1295,1155,2.51,11.6,8.3,0.0,10.3,0,4,11,8,0
2024-11-09,2,935,859,1.72,13.6,8.6,0.0,7.1,0,5,11,9,1
2024-11-10,2,1009,901,1.49,12.0,7.8,0.5,12.6,0,6,11,10,1
2024-11-11,2,1366,1227,1.57,13.5,5.3,0.5,18.5,1,0,11,11,0
2024-11-12,2,1470,1320,2.03,10.7,7.2,2.1,29.9,0,1,11,12,0
2024-11-13,2,1434,1307,1.38,9.1,5.8,0.0,12.8,0,2,11,13,0
2024-11-14,2,1460,1288,2.38,12.5,4.5,0.0,7.8,0,3,11,14,0
2024-11-15,2,1456,1303,1.26,10.5,6.9,0.1,8.8,0,4,11,15,0
2024-11-16,2,987,909,1.5,9.5,5.3,0.0,7.0,0,5,11,16,1
2024-11-17,2,946,861,2.11,10.4,4.0,1.0,12.6,0,6,11,17,1
2024-11-18,2,1386,1173,2.08,10.9,6.7,4.3,20.7,0,0,11,18,0
2024-11-19,2,1497,1311,2.52,12.2,7.4,24.4,27.3,0,1,11,19,0
2024-11-20,2,1440,1306,1.69,6.9,1.8,3.1,23.9,0,2,11,20,0
2024-11-21,2,1528,1361,0.53,1.6,-0.6,10.4,22.6,0,3,11,21,0
2024-11-22,2,1409,1252,2.04,3.5,-2.2,0.6,20.2,0,4,11,22,0
2024-11-23,2,1045,952,1.77,12.0,1.1,0.0,25.0,0,5,11,23,1
2024-11-24,2,879,820,1.93,18.0,12.2,0.0,28.7,0,6,11,24,1
2024-11-25,2,1383,1262,1.29,18.0,8.5,8.8,25.0,0,0,11,25,0
2024-11-26,2,1444,1362,2.04,11.2,7.6,3.4,16.0,0,1,11,26,0
2024-11-27,2,1358,1211,2.42,13.3,7.6,8.7,24.0,0,2,11,27,0
2024-11-28,2,1257,1136,1.93,9.0,4.1,0.0,8.9,0,3,11,28,0
2024-11-29,2,1366,1223,2.0,8.1,1.3,0.0,11.0,0,4,11,29,0
2024-11-30,2,949,862,1.56,6.6,0.1,0.0,9.4,0,5,11,30,1
2024-12-01,2,1020,898,2.48,11.4,1.1,0.0,14.5,0,6,12,1,1
2024-12-02,2,1493,1382,1.68,12.3,7.1,0.5,16.4,0,0,12,2,0
2024-12-03,2,1386,1228,2.35,8.4,4.3,1.0,12.6,0,1,12,3,0
2024-12-04,2,1253,1125,2.52,7.3,2.7,0.0,10.3,0,2,12,4,0
2024-12-05,2,1313,1221,2.77,12.5,4.7,3.4,24.2,0,3,12,5,0
2024-12-06,2,1443,1310,2.82,13.8,7.1,2.3,29.2,0,4,12,6,0
2024-12-07,2,841,722,2.04,11.8,5.8,7.8,30.6,0,5,12,7,1
2024-12-08,2,1007,900,2.32,8.5,6.5,5.6,25.8,0,6,12,8,1
2024-12-09,2,1331,1196,1.51,6.6,5.1,1.3,20.5,0,0,12,9,0
2024-12-10,2,1258,1146,1.69,6.2,4.7,0.2,15.8,0,1,12,10,0
2024-12-11,2,1345,1216,1.69,5.7,4.7,0.0,12.9,0,2,12,11,0
2024-12-12,2,1473,1364,1.28,4.7,3.5,0.0,10.0,0,3,12,12,0
2024-12-13,2,1372,1233,1.98,3.7,0.1,0.0,8.4,0,4,12,13,0
2024-12-14,2,1004,914,2.35,5.2,-0.4,0.1,10.8,0,5,12,14,1
2024-12-15,2,925,802,1.31,9.9,3.1,0.0,13.1,0,6,12,15,1
2024-12-16,2,1369,1243,2.48,10.7,8.4,0.0,12.7,0,0,12,16,0
2024-12-17,2,1299,1177,2.46,8.5,5.8,0.0,13.3,0,1,12,17,0
2024-12-18,2,1395,1300,2.03,13.8,6.8,1.4,23.3,0,2,12,18,0
2024-12-19,2,1349,1207,2.2,13.8,3.6,4.5,26.6,0,3,12,19,0
2024-12-20,2,1355,1170,2.29,8.1,3.2,0.1,15.3,0,4,12,20,0
2024-12-21,2,955,870,2.93,10.8,6.6,4.8,23.5,0,5,12,21,1
2024-12-22,2,960,857,1.7,11.4,3.3,18.7,27.7,0,6,12,22,1
2024-12-23,2,1221,1086,1.89,7.6,4.9,0.1,22.5,0,0,12,23,0
2024-12-24,2,1541,1415,2.08,9.7,5.3,1.1,8.7,0,1,12,24,0
2024-12-25,2,1398,1285,2.52,10.9,8.7,0.0,8.2,1,2,12,25,0
2024-12-26,2,1308,1158,1.76,8.6,4.1,0.0,8.9,0,3,12,26,0
2024-12-27,2,1368,1253,1.67,5.6,-1.1,0.0,5.1,0,4,12,27,0
2024-12-28,2,971,892,1.48,2.1,-0.8,0.0,9.0,0,5,12,28,1
2024-12-29,2,982,910,2.48,4.6,1.4,0.0,7.5,0,6,12,29,1
2024-12-30,2,1442,1302,1.74,4.1,2.6,0.1,8.7,0,0,12,30,0
2024-12-31,2,1368,1238,2.6,5.7,1.9,0.0,16.5,0,1,12,31,0
2023-01-01,3,831,728,1.28,15.5,12.0,2.0,30.5,1,6,1,1,1
2023-01-02,3,1159,1001,2.85,15.5,6.9,7.4,29.2,0,0,1,2,0
2023-01-03,3,1036,944,2.25,9.9,5.8,1.0,26.3,0,1,1,3,0
2023-01-04,3,1109,1007,1.75,13.2,9.6,3.4,28.9,0,2,1,4,0
2023-01-05,3,1061,950,1.61,13.8,11.4,0.4,24.5,0,3,1,5,0
2023-01-06,3,1088,990,1.69,13.0,9.9,0.0,25.0,0,4,1,6,0
2023-01-07,3,736,657,2.55,11.2,6.3,1.2,29.6,0,5,1,7,1
2023-01-08,3,778,732,2.7,10.6,8.3,4.4,25.6,0,6,1,8,1
2023-01-09,3,1039,924,2.26,8.3,5.6,0.8,32.2,0,0,1,9,0
2023-01-10,3,1112,992,2.56,11.8,4.1,3.0,28.3,0,1,1,10,0
2023-01-11,3,1056,941,2.39,12.5,9.0,9.1,27.7,0,2,1,11,0
2023-01-12,3,1051,966,2.83,12.1,9.3,0.6,31.8,0,3,1,12,0
2023-01-13,3,1058,962,2.69,11.3,7.3,2.1,32.6,0,4,1,13,0
2023-01-14,3,737,653,3.34,12.7,7.2,8.5,35.3,0,5,1,14,1
2023-01-15,3,691,623,2.67,9.9,5.1,3.3,36.3,0,6,1,15,1
2023-01-16,3,1178,1085,1.82,6.6,2.3,9.2,43.2,0,0,1,16,0
2023-01-17,3,1085,979,2.33,3.3,-0.4,3.7,13.5,0,1,1,17,0
2023-01-18,3,975,890,1.55,5.1,-1.7,0.1,17.1,0,2,1,18,0
2023-01-19,3,1024,952,2.19,3.5,-1.0,4.1,12.0,0,3,1,19,0
2023-01-20,3,990,926,1.67,6.1,-1.5,0.2,21.1,0,4,1,20,0
2023-01-21,3,753,659,2.4,3.8,-1.4,0.1,23.4,0,5,1,21,1
2023-01-22,3,767,698,1.82,3.3,-1.0,0.0,22.2,0,6,1,22,1
2023-01-23,3,1109,996,1.95,3.7,0.5,0.0,22.6,0,0,1,23,0
2023-01-24,3,1028,950,1.84,3.6,-1.1,0.0,19.7,0,1,1,24,0
2023-01-25,3,1049,932,2.02,2.6,0.8,0.0,13.2,0,2,1,25,0
2023-01-26,3,981,935,1.7,4.7,0.3,0.6,17.7,0,3,1,26,0
2023-01-27,3,1266,1115,1.41,4.7,3.3,0.3,22.4,0,4,1,27,0
2023-01-28,3,785,694,2.26,3.7,-1.2,0.0,20.2,0,5,1,28,1
2023-01-29,3,721,637,2.58,4.9,-3.3,0.0,13.3,0,6,1,29,1
2023-01-30,3,1095,970,2.48,9.0,3.3,0.0,20.2,0,0,1,30,0
2023-01-31,3,1081,992,1.08,8.2,0.6,0.0,20.5,0,1,1,31,0
2023-02-01,3,1078,1002,1.87,9.8,6.1,0.0,24.8,0,2,2,1,0
2023-02-02,3,1070,946,2.01,10.6,4.7,0.0,24.4,0,3,2,2,0
2023-02-03,3,1105,975,1.52,10.2,6.8,0.0,21.1,0,4,2,3,0
2023-02-04,3,703,639,1.95,10.9,7.8,0.5,14.0,0,5,2,4,1
2023-02-05,3,710,635,3.33,9.4,4.2,0.1,23.1,0,6,2,5,1
2023-02-06,3,1086,958,2.74,7.0,0.5,0.0,15.7,0,0,2,6,0
2023-02-07,3,1142,1034,1.34,6.3,-0.8,0.0,14.8,0,1,2,7,0
2023-02-08,3,1079,1031,1.36,6.0,-3.6,0.0,9.8,0,2,2,8,0
2023-02-09,3,1113,1002,2.05,6.9,-5.0,0.0,9.8,0,3,2,9,0
2023-02-10,3,1108,1020,1.71,9.6,-0.4,0.0,11.0,0,4,2,10,0
2023-02-11,3,758,689,1.25,8.8,-0.5,0.0,7.4,0,5,2,11,1
2023-02-12,3,700,644,2.1,9.3,5.9,0.0,15.3,0,6,2,12,1
2023-02-13,3,1100,1005,2.6,11.9,-0.8,0.0,9.4,0,0,2,13,0
2023-02-14,3,1051,937,2.51,12.0,-0.1,0.0,10.4,0,1,2,14,0
2023-02-15,3,1049,961,1.61,12.9,-0.7,0.0,12.4,0,2,2,15,0
2023-02-16,3,1068,997,2.01,11.6,3.9,1.3,17.7,0,3,2,16,0
2023-02-17,3,1032,931,1.24,14.8,10.7,0.3,23.7,0,4,2,17,0
2023-02-18,3,774,680,0.89,12.5,9.3,0.1,23.9,0,5,2,18,1
2023-02-19,3,706,630,2.08,12.0,5.7,0.0,19.2,0,6,2,19,1
2023-02-20,3,1143,1044,1.38,12.1,2.6,0.0,10.3,0,0,2,20,0
2023-02-21,3,1006,904,2.55,14.0,0.8,0.0,8.6,0,1,2,21,0
2023-02-22,3,1093,1002,1.17,10.6,6.8,5.5,15.7,0,2,2,22,0
2023-02-23,3,1015,893,2.37,10.1,5.5,0.1,15.8,0,3,2,23,0
2023-02-24,3,1035,956,2.15,10.5,4.7,0.0,17.0,0,4,2,24,0
2023-02-25,3,777,688,1.75,7.9,1.6,0.0,22.9,0,5,2,25,1
2023-02-26,3,738,660,1.73,5.2,-0.9,0.0,31.9,0,6,2,26,1
2023-02-27,3,1007,884,2.23,6.5,-1.4,0.0,26.2,0,0,2,27,0
2023-02-28,3,1108,966,2.41,5.2,-2.3,0.0,21.0,0,1,2,28,0
2023-03-01,3,1085,980,2.19,7.3,-2.3,0.0,19.5,0,2,3,1,0
2023-03-02,3,1075,984,2.06,9.4,-2.1,0.0,14.1,0,3,3,2,0
2023-03-03,3,1090,939,0.83,9.2,-0.2,0.0,16.7,0,4,3,3,0
2023-03-04,3,732,656,1.95,6.8,-1.1,0.0,19.2,0,5,3,4,1
2023-03-05,3,691,638,1.33,7.3,3.0,0.3,8.0,0,6,3,5,1
2023-03-06,3,1092,972,2.03,7.7,1.9,0.6,17.3,0,0,3,6,0
2023-03-07,3,1055,941,1.9,8.9,3.3,0.3,23.8,0,1,3,7,0
2023-03-08,3,1169,1030,2.23,14.1,5.5,18.0,32.9,0,2,3,8,0
2023-03-09,3,1060,945,1.9,14.7,8.9,6.2,31.7,0,3,3,9,0
2023-03-10,3,1034,940,2.5,11.1,4.7,1.9,42.6,0,4,3,10,0
2023-03-11,3,812,738,2.23,7.3,1.3,3.6,13.9,0,5,3,11,1
2023-03-12,3,788,709,2.68,14.2,6.6,4.1,24.1,0,6,3,12,1
2023-03-13,3,1044,969,3.22,15.8,11.0,2.1,31.6,0,0,3,13,0
2023-03-14,3,1109,990,2.3,10.6,3.8,5.4,36.8,0,1,3,14,0
2023-03-15,3,954,839,2.48,10.9,2.3,0.4,11.6,0,2,3,15,0
2023-03-16,3,1095,1012,2.7,15.9,5.0,0.0,18.5,0,3,3,16,0
2023-03-17,3,1130,1030,1.43,15.9,8.1,7.7,25.3,0,4,3,17,0
2023-03-18,3,772,697,1.0,15.2,8.8,5.1,23.3,0,5,3,18,1
2023-03-19,3,772,701,1.5,11.2,4.3,2.0,18.8,0,6,3,19,1
2023-03-20,3,934,820,2.05,13.3,2.0,0.0,11.8,0,0,3,20,0
2023-03-21,3,1036,914,1.46,14.8,8.3,1.2,21.6,0,1,3,21,0
2023-03-22,3,1088,965,1.7,14.0,8.2,8.1,31.9,0,2,3,22,0
2023-03-23,3,1104,1012,1.7,15.9,11.2,1.3,29.5,0,3,3,23,0
2023-03-24,3,1117,1018,1.68,15.0,9.7,1.8,36.6,0,4,3,24,0
2023-03-25,3,769,680,2.78,13.7,8.5,0.2,35.4,0,5,3,25,1
2023-03-26,3,719,661,1.77,11.5,8.0,7.0,35.5,0,6,3,26,1
2023-03-27,3,1083,980,1.39,9.7,3.7,0.1,21.0,0,0,3,27,0
2023-03-28,3,1097,976,1.49,11.2,3.2,0.6,19.7,0,1,3,28,0
2023-03-29,3,1032,913,1.33,19.6,9.1,0.5,22.2,0,2,3,29,0
2023-03-30,3,1000,915,1.47,15.9,11.6,3.1,28.4,0,3,3,30,0
2023-03-31,3,1109,1001,2.04,14.6,10.3,3.7,38.1,0,4,3,31,0
2023-04-01,3,808,744,2.9,13.4,9.2,2.6,33.2,0,5,4,1,1
2023-04-02,3,752,696,2.53,9.5,7.1,0.6,24.7,0,6,4,2,1
2023-04-03,3,1050,942,2.47,11.8,3.7,0.0,20.5,0,0,4,3,0
2023-04-04,3,1116,1011,2.34,10.8,0.8,0.0,16.4,0,1,4,4,0
2023-04-05,3,1078,976,2.92,13.9,-0.4,0.0,8.1,0,2,4,5,0
2023-04-06,3,1107,1000,1.87,14.4,7.9,1.4,24.2,0,3,4,6,0
2023-04-07,3,1114,994,2.12,14.1,5.4,0.4,14.4,0,4,4,7,0
2023-04-08,3,742,660,1.73,14.3,2.8,0.0,13.0,0,5,4,8,1
2023-04-09,3,708,646,1.76,17.3,2.8,0.0,11.5,0,6,4,9,1
